task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
21	ac/068338	20343.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap2)	COMPLETED	0	2026-02-03 19:11:22.522	16m	15m 47s	1455.2%	18.9 GB	298.7 GB	9.5 GB	6.7 GB
16	b0/e53007	20341.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:MERQURYFK_MERQURYFK (primary)	COMPLETED	0	2026-02-03 19:11:22.444	17m 40s	17m 34s	511.6%	16.1 GB	16.4 GB	269.4 GB	90.7 GB
19	45/e09535	20342.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	COMPLETED	0	2026-02-03 19:11:22.480	19m 10s	18m 59s	1458.8%	22 GB	301.8 GB	10.5 GB	7.5 GB
24	9a/d4889c	20346.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-03 19:18:12.562	42m 50s	42m 42s	1233.6%	7.9 GB	9.1 GB	141 GB	16 GB
25	25/6491d4	20347.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-03 19:18:12.599	44m 40s	44m 34s	1181.4%	7.7 GB	9.2 GB	139.6 GB	16 GB
26	25/a47f99	20348.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-03 19:18:12.636	45m 20s	45m 13s	1164.2%	7.7 GB	9.2 GB	137.9 GB	16 GB
28	4a/4a212c	20351.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_PBCSTAT (primary)	COMPLETED	0	2026-02-03 20:03:32.531	14.8s	5s	97.0%	63.8 MB	88.5 MB	115.7 MB	64 MB
29	c6/c8f96b	20353.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_CALCUTS (primary)	COMPLETED	0	2026-02-03 20:03:47.365	9.9s	0ms	85.9%	0	0	79.9 KB	442 B
30	05/8a9bf0	20355.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_HISTPLOT (primary)	COMPLETED	0	2026-02-03 20:03:57.493	9.8s	2s	2522.6%	98.7 MB	16.5 GB	20.2 MB	120.1 KB
31	3c/07e51c	20354.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_PURGEDUPS (primary)	COMPLETED	0	2026-02-03 20:03:57.414	34.9s	26s	100.5%	900.7 MB	981.1 MB	4.7 GB	311.5 KB
